Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
478,268878,351069,268878
479,268878,357205,268878
480,268878,342985,268878
481,268878,346283,268878
482,268878,347134,268878
483,268878,341061,268878
484,268878,359537,268878
485,268878,354370,268878
486,268878,347484,268878
487,268878,351456,268878
488,268878,356021,268878
489,268878,344863,268878
490,268878,342564,268878
491,268878,356831,268878
492,268878,339853,268878
493,268878,343428,268878
494,268347,350067,268878
495,268347,344268,268347
496,267517,350108,268347
497,267517,341918,267517
498,267517,348572,267517
499,267517,347022,267517
500,268347,346979,267517
501,267517,348038,267517
502,267517,336525,267517
503,267517,338404,267517
504,267517,368424,267517
505,267517,340140,267517
506,267517,349651,267517
507,267517,348016,267517
508,267517,354139,267517
509,267517,342892,267517
510,267517,359862,267517
511,267517,345722,267517
512,267517,350468,267517
513,267517,347763,267517
514,267517,354561,267517
515,267484,343952,267517
516,267517,343825,267484
517,267517,352963,267484
518,267517,345714,267484
519,267458,351588,267484
520,267484,348431,267458
521,267517,348406,267458
522,267463,340130,267458
523,267463,339168,267458
524,267463,339009,267458
525,267463,366404,267458
526,267458,333541,267458
527,267463,342934,267458
528,267458,350862,267458
529,267463,349368,267458
530,267452,355256,267458
531,267458,344063,267452
532,267452,344698,267452
533,267458,342065,267452
534,267430,347302,267452
535,267452,348039,267430
536,267430,353795,267430
537,267430,346494,267430
538,267430,334752,267430
539,267430,343110,267430
540,267430,345637,267430
541,267430,342996,267430
542,267430,359764,267430
543,267430,347470,267430
544,267430,362449,267430
545,267430,351309,267430
546,267430,346469,267430
547,267430,354372,267430
548,267430,350945,267430
549,267430,346076,267430
550,267430,349755,267430
551,267430,347926,267430
552,267430,344637,267430
553,267430,343100,267430
554,267430,344885,267430
555,267430,346117,267430
556,267430,338485,267430
557,267430,342675,267430
558,267430,343700,267430
559,267430,344112,267430
560,267430,344620,267430
561,267247,355999,267430
562,267247,346855,267247
563,267247,343777,267247
564,267247,344965,267247
565,267247,339869,267247
566,267373,345989,267247
567,267247,347160,267247
568,267247,354952,267247
569,267233,343641,267247
570,267247,337671,267233
571,267247,355616,267233
572,267247,348172,267233
573,267247,342501,267233
574,267233,347750,267233
575,267247,331808,267233
576,267233,336431,267233
577,267204,347087,267233
578,267233,347882,267204
579,267233,344210,267204
580,267233,354751,267204
581,267204,350359,267204
582,267204,343935,267204
583,267233,352597,267204
584,267204,351135,267204
585,267204,343466,267204
586,267204,340822,267204
587,267204,338339,267204
588,267204,345171,267204
589,267204,348073,267204
590,267204,350531,267204
591,267204,363019,267204
592,267204,352002,267204
593,267204,350211,267204
594,267204,342675,267204
595,267204,352739,267204
596,267204,350770,267204
597,267204,351046,267204
598,267204,350622,267204
599,267098,346772,267204
600,267204,353179,267098
601,267204,343437,267098
602,267098,346894,267098
603,267098,333400,267098
604,267204,348711,267098
605,267098,349263,267098
606,267098,347363,267098
607,267098,349446,267098
608,267098,349952,267098
609,267098,348148,267098
610,267098,334896,267098
611,267098,341449,267098
612,267098,343914,267098
613,267098,338406,267098
614,267098,343032,267098
615,267098,347129,267098
616,267098,341351,267098
617,267098,342682,267098
618,267098,345441,267098
619,267098,343491,267098
620,267098,344508,267098
621,266929,351855,267098
622,267098,349161,266929
623,267098,349315,266929
624,267098,347713,266929
625,267098,340686,266929
626,266929,355309,266929
627,267098,344495,266929
628,267098,338778,266929
629,267098,348547,266929
630,267098,347531,266929
631,266929,343646,266929
632,266929,344173,266929
633,266929,346597,266929
634,266929,352306,266929
635,266929,344113,266929
636,266929,347305,266929
637,266929,348660,266929
638,266929,347947,266929
639,266847,347400,266929
640,266847,340663,266847
641,266847,356644,266847
642,266847,345607,266847
643,266847,347445,266847
644,266847,350997,266847
645,266847,357706,266847
646,266847,349311,266847
647,266847,350582,266847
648,266847,349625,266847
649,266847,348484,266847
650,266847,345721,266847
651,266847,350701,266847
652,266847,351038,266847
653,266847,340736,266847
654,266847,346688,266847
655,266847,338391,266847
656,266847,352143,266847
657,266847,356511,266847
658,266847,355008,266847
659,266847,344723,266847
660,266817,354138,266847
661,266847,341887,266817
662,266817,351374,266817
663,266847,339602,266817
664,266817,337774,266817
665,266817,345733,266817
666,266817,352693,266817
667,266817,344361,266817
668,266717,353607,266817
669,266717,343119,266717
670,266717,346688,266717
671,266717,343552,266717
672,266717,341454,266717
673,266717,338759,266717
674,266717,337965,266717
675,266717,357156,266717
676,266717,352729,266717
677,266717,375165,266717
678,266717,368353,266717
679,266717,346447,266717
680,266717,343310,266717
681,266717,347710,266717
682,266717,336515,266717
683,266717,342897,266717
684,266717,351675,266717
685,266717,350589,266717
686,266717,349777,266717
687,266717,338876,266717
688,266717,344428,266717
689,266717,353962,266717
690,266717,351017,266717
691,266717,347507,266717
692,266717,347889,266717
693,266717,353981,266717
694,266717,340621,266717
695,266717,354125,266717
696,266717,347133,266717
697,266717,343572,266717
698,266667,341574,266717
699,266610,343379,266667
700,266667,348471,266610
701,266610,362844,266610
702,266717,347867,266610
703,266610,344468,266610
704,266610,339604,266610
705,266610,345457,266610
706,266610,348960,266610
707,266610,349228,266610
708,266610,355979,266610
709,266610,341812,266610
710,266477,342525,266610
711,266610,348565,266477
712,266610,347659,266477
713,266477,371404,266477
714,266610,338328,266477
715,266477,343422,266477
716,266477,340577,266477
717,266477,345889,266477
718,266477,351444,266477
719,266477,342908,266477
720,266477,349950,266477
721,266477,345481,266477
722,266477,343566,266477
723,266477,358338,266477
724,266477,343341,266477
725,266477,349382,266477
726,266477,351137,266477
727,266477,360993,266477
728,266363,345501,266477
729,266363,355012,266363
730,266363,342583,266363
731,266363,348901,266363
732,266363,342298,266363
733,266363,345791,266363
734,266363,339963,266363
735,266363,344256,266363
736,266363,338978,266363
737,266363,342274,266363
738,266363,360368,266363
739,266363,351216,266363
740,266363,347389,266363
741,266363,341026,266363
742,266363,343821,266363
743,266305,343920,266363
744,266305,341347,266305
745,266363,349889,266305
746,266363,352366,266305
747,266363,347168,266305
748,266333,349816,266305
749,266363,342084,266305
750,266305,344096,266305
751,266305,344221,266305
752,266305,346359,266305
753,266305,337855,266305
754,266305,350602,266305
755,266305,351002,266305
756,266305,355544,266305
757,266305,347449,266305
758,266305,349500,266305
759,266305,343092,266305
760,266305,347932,266305
761,266305,352271,266305
762,266305,353618,266305
763,266305,353258,266305
764,266305,348314,266305
765,266305,345786,266305
766,266305,344499,266305
767,266305,341285,266305
768,266305,340586,266305
769,266305,343865,266305
770,266305,342158,266305
771,266305,350372,266305
772,266305,343245,266305
773,266305,345038,266305
774,266305,357147,266305
775,266305,355857,266305
776,266305,334769,266305
777,266305,333072,266305
778,266305,337256,266305
779,266305,351420,266305
780,266305,341527,266305
781,266305,358429,266305
782,266305,346978,266305
783,266305,343002,266305
784,266305,346647,266305
785,266305,344811,266305
786,266305,346392,266305
787,266305,343786,266305
788,266305,345359,266305
789,266305,354146,266305
790,266305,339110,266305
791,266305,353365,266305
792,266305,344625,266305
793,266305,352736,266305
794,266278,352329,266305
795,266305,350128,266278
796,266305,347646,266278
797,266305,341833,266278
798,266278,341855,266278
799,266278,342429,266278
800,266278,343208,266278
801,266278,349860,266278
802,266278,344126,266278
803,266278,347251,266278
804,266278,340843,266278
805,266278,347213,266278
806,266278,352791,266278
807,266278,344566,266278
808,266012,350474,266278
809,266278,343602,266012
810,266012,347355,266012
811,266278,361256,266012
812,266012,350780,266012
813,266012,342577,266012
814,266278,348155,266012
815,266012,340392,266012
816,266012,338332,266012
817,266012,334809,266012
818,266012,341377,266012
819,266012,351265,266012
820,266012,345983,266012
821,266012,342187,266012
822,266012,353557,266012
823,266012,343128,266012
824,266012,345464,266012
825,266012,346001,266012
826,266012,342129,266012
827,266012,348890,266012
828,266012,350253,266012
829,266012,350311,266012
830,266012,346540,266012
831,266012,351223,266012
832,266012,346545,266012
833,266012,347219,266012
834,266012,338398,266012
835,266012,342724,266012
836,266012,339623,266012
837,266001,343847,266012
838,265885,350569,266001
839,265885,343835,265885
840,266001,342935,265885
841,265988,347553,265885
842,265885,347545,265885
843,265885,343637,265885
844,265885,354804,265885
845,265885,348476,265885
846,266001,347181,265885
847,265885,345765,265885
848,265885,364115,265885
849,265885,346356,265885
850,265885,350754,265885
851,265885,337796,265885
852,265885,340221,265885
853,265885,341723,265885
854,265885,351305,265885
855,265885,347605,265885
856,265885,341720,265885
857,265885,341746,265885
858,265885,344273,265885
859,265885,347876,265885
860,265885,344602,265885
861,265885,339860,265885
862,265885,347601,265885
863,265885,339370,265885
864,265885,351986,265885
865,265885,338270,265885
866,265885,345279,265885
867,265885,350866,265885
868,265885,348559,265885
869,265885,337287,265885
870,265885,342500,265885
871,265885,339863,265885
872,265885,349065,265885
873,265885,345611,265885
874,265885,355832,265885
875,265885,358923,265885
876,265885,341713,265885
877,265885,341202,265885
878,265885,335504,265885
879,265885,342790,265885
880,265885,351765,265885
881,265885,348393,265885
882,265885,345771,265885
883,265885,344195,265885
884,265885,344423,265885
885,265885,344118,265885
886,265885,347012,265885
887,265885,356192,265885
888,265885,341861,265885
889,265885,343518,265885
890,265885,336050,265885
891,265885,352183,265885
892,265885,343722,265885
893,265885,350188,265885
894,265876,352023,265885
895,265885,339516,265876
896,265885,344559,265876
897,265876,344393,265876
898,265885,339337,265876
899,265867,348822,265876
900,265876,345811,265867
901,265876,355544,265867
902,265876,355169,265867
903,265876,348390,265867
904,265876,346030,265867
905,265876,339984,265867
906,265876,343082,265867
907,265876,357464,265867
908,265876,359452,265867
909,265867,348997,265867
910,265867,341867,265867
911,265867,350805,265867
912,265867,340418,265867
913,265867,342736,265867
914,265867,342735,265867
915,265876,347031,265867
916,265867,333258,265867
917,265867,347855,265867
918,265837,339771,265867
919,265837,349938,265837
920,265837,337406,265837
921,265867,347597,265837
922,265837,346600,265837
923,265837,354728,265837
924,265837,341525,265837
925,265837,334125,265837
926,265837,340658,265837
927,265837,346578,265837
928,265837,347243,265837
929,265837,338480,265837
930,265837,353114,265837
931,265837,346665,265837
932,265837,342948,265837
933,265837,345781,265837
934,265837,352011,265837
935,265837,339012,265837
936,265837,351786,265837
937,265837,345015,265837
938,265837,342385,265837
939,265837,341758,265837
940,265837,343629,265837
941,265837,343088,265837
942,265837,353098,265837
943,265837,348239,265837
944,265837,352408,265837
945,265837,344340,265837
946,265837,351695,265837
947,265837,342238,265837
948,265837,343619,265837
949,265837,350953,265837
950,265837,343100,265837
951,265837,345247,265837
952,265837,338312,265837
953,265837,334451,265837
954,265837,349567,265837
955,265837,343869,265837
956,265837,346556,265837
957,265837,342774,265837
958,265837,343758,265837
959,265837,347332,265837
960,265837,337634,265837
961,265837,356093,265837
962,265837,348355,265837
963,265837,341822,265837
964,265837,342797,265837
965,265837,352466,265837
966,265837,346903,265837
967,265837,339836,265837
968,265837,352568,265837
969,265837,343292,265837
970,265837,357277,265837
971,265837,338751,265837
972,265782,347952,265837
973,265782,352140,265782
974,265782,336303,265782
975,265837,339588,265782
976,265782,344516,265782
977,265782,347408,265782
978,265782,350191,265782
979,265782,336857,265782
980,265782,350633,265782
981,265782,334082,265782
982,265782,340723,265782
983,265782,339397,265782
984,265782,344052,265782
985,265782,345958,265782
986,265782,347020,265782
987,265782,344402,265782
988,265782,342455,265782
989,265782,347856,265782
990,265782,331719,265782
991,265782,343327,265782
992,265697,347920,265782
993,265782,341819,265697
994,265697,349599,265697
995,265697,342678,265697
996,265697,345916,265697
997,265782,340949,265697
998,265772,347105,265697
999,265697,347563,265697

Precisao,Condicao_Parada,Tempo,Melhor_Fitness
0.9749639627094021,MAX_GERACAO,240,265697

tamanho_populacao,k_individuos_selecao,posicoes_cruzamento,busca_local_profundidade,taxa_busca_local,taxa_cruzamento,taxa_mutacao,taxa_sobrevivencia
100,3,50,0.1,0.8,0.1,0.3
