Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
226,24861140,29649495,24861123
227,24854693,29857886,24861123
228,24861140,29453240,24854693
229,24854693,29678186,24854693
230,24861140,29408325,24854693
231,24855874,29889460,24854693
232,24861140,29708066,24854693
233,24854693,29816239,24854693
234,24854693,29163434,24854693
235,24854693,29599918,24854693
236,24854693,30157617,24854693
237,24854693,29684450,24854693
238,24854693,29853542,24854693
239,24828051,29523321,24854693
240,24844116,29461558,24828051
241,24854491,29154156,24828051
242,24854491,29576137,24828051
243,24854491,29692048,24828051
244,24828051,29642873,24828051
245,24830731,29761865,24828051
246,24828051,29572555,24828051
247,24828051,29466547,24828051
248,24828051,29200508,24828051
249,24828051,29512856,24828051
250,24828051,29281204,24828051
251,24828051,29456407,24828051
252,24827465,29492906,24828051
253,24828051,29473582,24827465
254,24827465,29222033,24827465
255,24827465,29304270,24827465
256,24827465,29281787,24827465
257,24827465,29792978,24827465
258,24827465,29414101,24827465
259,24827465,29152042,24827465
260,24827465,29431916,24827465
261,24827465,29111277,24827465
262,24827465,30068838,24827465
263,24827465,29481228,24827465
264,24827424,29431278,24827465
265,24827465,29212947,24827424
266,24827465,29860378,24827424
267,24827424,29362119,24827424
268,24827424,29532308,24827424
269,24827424,29510605,24827424
270,24827424,29595795,24827424
271,24827424,29991860,24827424
272,24827465,30039694,24827424
273,24827465,29711402,24827424
274,24827424,29364430,24827424
275,24827424,29221510,24827424
276,24827424,29427940,24827424
277,24827424,29042022,24827424
278,24821663,29152332,24827424
279,24821663,28886107,24821663
280,24827424,28983589,24821663
281,24825683,29593637,24821663
282,24827424,28920288,24821663
283,24827424,29226497,24821663
284,24825683,29041484,24821663
285,24825683,29267811,24821663
286,24825683,29801691,24821663
287,24825683,29120195,24821663
288,24825683,29225000,24821663
289,24825683,29503539,24821663
290,24825683,29817646,24821663
291,24821663,28940994,24821663
292,24824952,28984094,24821663
293,24825683,29260633,24821663
294,24821663,29336177,24821663
295,24821663,29481894,24821663
296,24821663,29852122,24821663
297,24821663,29645108,24821663
298,24821663,29994291,24821663
299,24821663,29304943,24821663
300,24821663,29212620,24821663
301,24821663,29496956,24821663
302,24821663,29112358,24821663
303,24821663,28876462,24821663
304,24821663,29321338,24821663
305,24821663,29193074,24821663
306,24821663,29130446,24821663
307,24821663,29543295,24821663
308,24821663,29362661,24821663
309,24820031,29191547,24821663
310,24821663,29552427,24820031
311,24821663,29515697,24820031
312,24821663,30014078,24820031
313,24821663,30232820,24820031
314,24820031,29782133,24820031
315,24821663,29670781,24820031
316,24821663,29399751,24820031
317,24820031,29684825,24820031
318,24820031,29167574,24820031
319,24820031,29426554,24820031
320,24820031,29112472,24820031
321,24820031,29065523,24820031
322,24820031,28901251,24820031
323,24820031,29070526,24820031
324,24820031,29035899,24820031
325,24820031,29574500,24820031
326,24820031,29423988,24820031
327,24820031,29141531,24820031
328,24820031,28963138,24820031
329,24820031,29551487,24820031
330,24820031,29115886,24820031
331,24820031,29601477,24820031
332,24820031,29353310,24820031
333,24820031,28921070,24820031
334,24820031,29472749,24820031
335,24820031,29540099,24820031
336,24820031,29400302,24820031
337,24820031,29399077,24820031
338,24820031,29791874,24820031
339,24820031,29883928,24820031
340,24820031,30046954,24820031
341,24820031,29518904,24820031
342,24820031,29535319,24820031
343,24814503,29620083,24820031
344,24820031,29705473,24814503
345,24820031,29709001,24814503
346,24820031,29358772,24814503
347,24820031,29301004,24814503
348,24820031,29682956,24814503
349,24814601,29385857,24814503
350,24820031,29677864,24814503
351,24814601,29508447,24814503
352,24814503,29623777,24814503
353,24814503,29311657,24814503
354,24814503,29159058,24814503
355,24814503,29667938,24814503
356,24814503,29841225,24814503
357,24814503,29742179,24814503
358,24814503,29493632,24814503
359,24814503,29251881,24814503
360,24814503,29366770,24814503
361,24814503,29398618,24814503
362,24814503,29137992,24814503
363,24814503,29331385,24814503
364,24814503,29344082,24814503
365,24814503,29744411,24814503
366,24814503,29261899,24814503
367,24814503,29662398,24814503
368,24814503,29212066,24814503
369,24814503,29413952,24814503
370,24814503,29419574,24814503
371,24814503,29268874,24814503
372,24814503,29767398,24814503
373,24814503,29392510,24814503
374,24814503,29623941,24814503
375,24814503,29796944,24814503
376,24814503,29296234,24814503
377,24814503,29297346,24814503
378,24814503,29880796,24814503
379,24814503,29844075,24814503
380,24814503,29562792,24814503
381,24814503,29367297,24814503
382,24814503,29454581,24814503
383,24814503,29186948,24814503
384,24814503,29400341,24814503
385,24814503,29056843,24814503
386,24814503,29150247,24814503
387,24814503,29499738,24814503
388,24814503,29899839,24814503
389,24814503,29722847,24814503
390,24814503,29551360,24814503
391,24814503,29227663,24814503
392,24814503,29343564,24814503
393,24814503,29413902,24814503
394,24814503,29099282,24814503
395,24814315,29113923,24814503
396,24814503,28998208,24814315
397,24814315,28993743,24814315
398,24814503,29684937,24814315
399,24793354,29700103,24814315
400,24814315,29044983,24793354
401,24804618,30883403,24793354
402,24804618,29252924,24793354
403,24814315,29232383,24793354
404,24814315,29121781,24793354
405,24814315,30125301,24793354
406,24780869,29317093,24793354
407,24780869,29813927,24780869
408,24780869,29240851,24780869
409,24780869,28941212,24780869
410,24809020,29613314,24780869
411,24780869,28974156,24780869
412,24780869,29269403,24780869
413,24780869,29560891,24780869
414,24780869,29425322,24780869
415,24780869,29208150,24780869
416,24780869,29696289,24780869
417,24780869,29848973,24780869
418,24780869,29262405,24780869
419,24780869,29583647,24780869
420,24780869,29352866,24780869
421,24780869,29653294,24780869
422,24780869,29495793,24780869
423,24780869,29170071,24780869
424,24780869,29306197,24780869
425,24780869,29327568,24780869
426,24780869,28807690,24780869
427,24780869,29476558,24780869
428,24780869,29076873,24780869
429,24780869,29247580,24780869
430,24780869,29478533,24780869
431,24780869,29183780,24780869
432,24780869,29875827,24780869
433,24780869,29319197,24780869
434,24780869,28893385,24780869
435,24780869,29397606,24780869
436,24780869,29684927,24780869
437,24780869,29167089,24780869
438,24780869,29608491,24780869
439,24780869,29274677,24780869
440,24780869,29303746,24780869
441,24779237,28868634,24780869
442,24780869,29267181,24779237
443,24780869,29561901,24779237
444,24779237,29303906,24779237
445,24779237,29231196,24779237
446,24778128,29474793,24779237
447,24780869,29342741,24778128
448,24780869,28809004,24778128
449,24779237,28827934,24778128
450,24776557,29556495,24778128
451,24776557,29226823,24776557
452,24776557,29511648,24776557
453,24776557,29598125,24776557
454,24776557,29613474,24776557
455,24776557,29949218,24776557
456,24776557,29618995,24776557
457,24776557,29546891,24776557
458,24776557,29078669,24776557
459,24776557,29432775,24776557
460,24776557,28870491,24776557
461,24776557,29071391,24776557
462,24776557,29087710,24776557
463,24776557,30048543,24776557
464,24776557,29635459,24776557
465,24776557,30206405,24776557
466,24776557,29778200,24776557
467,24776557,29806482,24776557
468,24776557,29068216,24776557
469,24776557,29992019,24776557
470,24776557,29464884,24776557
471,24776557,29446969,24776557
472,24776557,29702542,24776557
473,24776557,29732722,24776557
474,24776557,29652959,24776557
475,24776557,29702472,24776557
476,24776557,29940887,24776557
477,24766479,29577213,24776557
478,24766479,28939577,24766479
479,24766479,28967000,24766479
480,24766479,29281964,24766479
481,24766479,29078809,24766479
482,24766479,29647748,24766479
483,24776557,29263621,24766479
484,24766479,29486340,24766479
485,24766479,29209858,24766479
486,24766479,29650504,24766479
487,24766479,29090395,24766479
488,24766479,28891492,24766479
489,24766479,29328042,24766479
490,24766479,28936622,24766479
491,24766479,29127045,24766479
492,24766479,29026251,24766479
493,24765179,28904922,24766479
494,24766479,29204985,24765179
495,24766479,29914911,24765179
496,24766479,29310695,24765179
497,24766479,29864250,24765179
498,24766479,29495949,24765179
499,24766479,29158341,24765179
500,24765179,28854890,24765179
501,24765179,28849112,24765179
502,24766479,29215032,24765179
503,24765179,29270851,24765179
504,24764823,29275660,24765179
505,24765179,29025702,24764823
506,24765179,29228186,24764823
507,24764823,29323492,24764823
508,24765179,28943329,24764823
509,24765663,29371736,24764823
510,24765179,28716309,24764823
511,24765179,30422186,24764823
512,24765179,29032325,24764823
513,24764823,29069195,24764823
514,24765179,30422458,24764823
515,24764063,29335536,24764823
516,24764823,29378947,24764063
517,24764063,29214685,24764063
518,24764823,29637983,24764063
519,24764823,29152266,24764063
520,24764063,28984460,24764063
521,24764063,28911435,24764063
522,24764063,30514687,24764063
523,24764063,30048695,24764063
524,24764063,29222826,24764063
525,24764063,29019041,24764063
526,24764063,29428003,24764063
527,24764063,29610232,24764063
528,24764063,29415751,24764063
529,24764063,28960518,24764063
530,24764063,28956894,24764063
531,24764063,29163671,24764063
532,24764063,28952107,24764063
533,24764063,29832920,24764063
534,24764063,29261771,24764063
535,24764063,29257417,24764063
536,24764063,29156363,24764063
537,24764063,29191042,24764063
538,24764063,28953592,24764063
539,24764063,28983403,24764063
540,24764063,29346327,24764063
541,24764063,29284182,24764063
542,24764063,29912238,24764063
543,24764063,29538726,24764063
544,24764063,29255935,24764063
545,24764063,29735810,24764063
546,24764063,29815692,24764063
547,24764063,29690662,24764063
548,24764063,29724535,24764063
549,24764063,29123659,24764063
550,24764063,29329721,24764063
551,24764063,29747000,24764063
552,24764063,29236195,24764063
553,24764063,29066980,24764063
554,24764063,29468847,24764063
555,24764063,29447860,24764063
556,24764063,29672392,24764063
557,24764063,29507351,24764063
558,24764063,29424544,24764063
559,24764063,29723422,24764063
560,24764063,29521262,24764063
561,24764063,28980510,24764063
562,24764063,28924242,24764063
563,24764063,28899196,24764063
564,24764063,29240099,24764063
565,24764063,29385336,24764063
566,24764063,29466272,24764063
567,24764063,29400839,24764063
568,24764063,29323547,24764063
569,24762406,28968568,24764063
