Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
115,25005754,26192822,25005754
116,25005754,26272622,25005754
117,25005754,26262561,25005754
118,25005754,26343309,25005754
119,25005754,26301318,25005754
120,25005754,26456830,25005754
121,25005754,26186444,25005754
122,25005754,25976022,25005754
123,25005754,26255967,25005754
124,25005754,26112777,25005754
125,25005754,26169345,25005754
126,25005605,26284004,25005754
127,25005754,26381823,25005605
128,25005754,26523824,25005605
129,25005754,26539316,25005605
130,25005754,26366397,25005605
131,25005754,26225815,25005605
132,25005754,26399353,25005605
133,25005754,26171035,25005605
134,25005754,26384708,25005605
135,25002014,26464588,25005605
136,25005605,27316362,25002014
137,25005754,26591735,25002014
138,25002014,26364489,25002014
139,25002014,26555279,25002014
140,25002014,26621232,25002014
141,25002014,26393204,25002014
142,25002014,26436347,25002014
143,25002014,26403098,25002014
144,24989314,26469382,25002014
145,25002014,26341190,24989314
146,24989314,26509136,24989314
147,24989314,27629556,24989314
148,24989314,26448728,24989314
149,24989314,26340465,24989314
150,24989314,26260131,24989314
151,24989314,26288934,24989314
152,24988830,26173628,24989314
153,24989314,26157323,24988830
154,24988830,26151724,24988830
155,24982540,26311158,24988830
156,24988830,26529026,24982540
157,24981954,26450582,24982540
158,24987658,26231359,24981954
159,24981954,26414004,24981954
160,24981954,26514497,24981954
161,24980298,26290519,24981954
162,24980298,24989314,24980298
163,24980298,26079979,24980298
164,24980298,24985954,24980298
165,24980298,26313493,24980298
166,24980298,25378526,24980298
167,24980298,25454137,24980298
168,24980298,26342540,24980298
169,24980298,25304572,24980298
170,24980298,24980298,24980298
171,24980298,25595958,24980298
172,24980298,26120155,24980298
173,24980298,26167735,24980298
174,24980298,24980298,24980298
175,24980298,24980298,24980298
176,24980298,26132799,24980298
177,24980298,24980298,24980298
178,24980298,24980298,24980298
179,24980298,26137060,24980298
180,24980298,25978746,24980298
181,24980298,26169316,24980298
182,24980298,24980298,24980298
183,24980298,25264493,24980298
184,24980298,24980298,24980298
185,24980298,26190820,24980298
186,24980298,24980298,24980298
187,24980298,26279931,24980298
188,24980298,24980298,24980298
189,24980298,25187467,24980298
190,24980298,25537335,24980298
191,24980298,24980298,24980298
192,24980298,25220812,24980298
193,24980298,25250981,24980298
194,24980298,25879328,24980298
195,24980298,25087920,24980298
196,24980298,26048315,24980298
197,24980298,26272720,24980298
198,24980298,27229637,24980298
199,24980298,25168930,24980298
200,24980298,24980298,24980298
201,24980298,24980298,24980298
202,24980298,25584869,24980298
203,24980298,26382321,24980298
204,24980298,26366197,24980298
205,24980298,26330945,24980298
206,24980298,24980298,24980298
207,24980298,24980298,24980298
208,24980298,25396184,24980298
209,24980298,25138948,24980298
210,24980298,25324737,24980298
211,24980298,25348066,24980298
212,24980298,26222270,24980298
213,24980298,25552021,24980298
214,24980298,24980298,24980298
215,24980298,24980298,24980298
216,24980298,24999959,24980298
217,24980298,26099125,24980298
218,24980298,24980298,24980298
219,24980298,26149996,24980298
220,24980298,26223706,24980298
221,24980298,24980298,24980298
222,24980298,24980298,24980298
223,24980298,25899883,24980298
224,24980298,24980298,24980298
225,24980298,26353647,24980298
226,24980298,25912446,24980298
227,24980298,24980298,24980298
228,24980298,25352723,24980298
229,24980298,24980298,24980298
230,24980298,25527564,24980298
231,24980298,25092534,24980298
232,24980298,24980298,24980298
233,24980298,24980298,24980298
234,24980298,26155947,24980298
235,24980298,26180899,24980298
236,24980298,25632968,24980298
237,24980298,26347854,24980298
238,24980298,26138098,24980298
239,24980298,25051015,24980298
240,24980298,24980298,24980298
241,24980298,25229940,24980298
242,24980298,25106263,24980298
243,24980298,25646180,24980298
244,24980298,26384592,24980298
245,24980298,25250893,24980298
246,24980298,25137812,24980298
247,24980298,24980298,24980298
248,24980298,25293951,24980298
249,24980298,26207740,24980298
250,24980298,25649574,24980298
251,24980298,24980298,24980298
252,24980298,24980298,24980298
253,24980298,24980298,24980298
254,24980298,26110060,24980298
255,24980298,24980298,24980298
256,24980298,25029617,24980298
257,24980298,25354708,24980298
258,24980298,25370552,24980298
259,24980298,27192079,24980298
260,24980298,24980298,24980298
261,24980298,24980298,24980298
262,24980298,24980298,24980298
263,24980298,26145282,24980298
264,24980298,24980298,24980298
265,24980298,24980298,24980298
266,24980298,25411040,24980298
267,24980298,26159474,24980298
268,24980298,25301742,24980298
269,24980298,25249728,24980298
270,24980298,25285178,24980298
271,24980298,25476153,24980298
272,24980298,25079524,24980298
273,24980298,24980298,24980298
274,24980298,25415871,24980298
275,24980298,24980298,24980298
276,24980298,26139179,24980298
277,24980298,24980298,24980298
278,24980298,26071905,24980298
279,24980298,25033617,24980298
280,24980298,26220313,24980298
281,24980298,26256488,24980298
282,24980298,24980298,24980298
283,24980298,25175001,24980298
284,24980298,26234659,24980298
285,24980298,24980298,24980298
286,24980298,26060315,24980298
287,24980298,25266610,24980298
288,24980298,24980298,24980298
289,24980298,24980298,24980298
290,24980298,24980298,24980298
291,24980298,25671097,24980298
292,24980298,26270937,24980298
293,24980298,26216747,24980298
294,24980298,26316380,24980298
295,24980298,25911693,24980298
296,24980298,24980298,24980298
297,24980298,25031924,24980298
298,24980298,24980298,24980298
299,24980298,24999081,24980298
300,24980298,26198086,24980298
301,24980298,26127165,24980298
302,24980298,25373938,24980298
303,24980298,24980298,24980298
304,24980298,25318148,24980298
305,24980298,24980298,24980298
306,24980298,24980298,24980298
307,24980298,25786500,24980298
308,24980298,25522418,24980298
309,24980298,25452791,24980298
310,24980298,26440464,24980298
311,24980298,25119173,24980298
312,24980298,25773264,24980298
313,24980298,24980298,24980298
314,24980298,26093980,24980298
315,24980298,27155167,24980298
316,24980298,26979404,24980298
317,24980298,24980298,24980298
318,24980298,25847041,24980298
319,24980298,26178330,24980298
320,24980298,25844499,24980298
321,24980298,25979747,24980298
322,24980298,25469442,24980298
323,24980298,25583954,24980298
324,24980298,26169138,24980298
325,24980298,26425131,24980298
326,24980298,26286221,24980298
327,24980298,24980298,24980298
328,24980298,26251090,24980298
329,24980298,25238075,24980298
330,24980298,25071341,24980298
331,24980298,25151522,24980298
332,24980298,25037655,24980298
333,24980298,24980298,24980298
334,24980298,25229758,24980298
335,24980298,24980298,24980298
336,24980298,25183531,24980298
337,24980298,25387420,24980298
338,24980298,25279130,24980298
339,24980298,26154406,24980298
340,24980298,25778060,24980298
341,24980298,24980426,24980298
342,24980298,24980298,24980298
343,24980298,26308084,24980298
344,24980298,26328952,24980298
345,24980298,24980298,24980298
346,24980298,24980298,24980298
347,24980298,24980298,24980298
348,24980298,25720340,24980298
349,24979126,25641143,24980298
350,24979126,27271605,24979126
351,24979126,24980298,24979126
352,24979126,25074726,24979126
353,24979126,25429687,24979126
354,24979126,26082804,24979126
355,24979126,24979126,24979126
356,24979126,24979126,24979126
357,24979126,24979126,24979126
358,24979126,24979126,24979126
359,24979126,24979126,24979126
360,24979126,24979126,24979126
361,24979126,24979126,24979126
362,24979126,24979126,24979126
363,24979126,24979126,24979126
364,24979126,24979126,24979126
365,24979126,24979126,24979126
366,24979126,24979126,24979126
367,24979126,24979126,24979126
368,24979126,24979126,24979126
369,24979126,24979126,24979126
370,24979126,24979126,24979126
371,24979126,24979126,24979126
372,24979126,24979126,24979126
373,24979126,24979126,24979126
374,24979126,24979126,24979126
375,24979126,24979126,24979126
376,24979126,24979126,24979126
377,24979126,24983126,24979126
378,24979126,24979126,24979126
379,24979126,24979126,24979126
380,24979126,24979126,24979126
381,24979126,24979126,24979126
382,24979126,24979126,24979126
383,24979126,24979126,24979126
384,24979126,24979126,24979126
385,24979126,24979126,24979126
386,24979126,25189664,24979126
387,24979126,24979126,24979126
388,24979126,24979126,24979126
389,24979126,24979126,24979126
390,24979126,24979126,24979126
391,24979126,24979126,24979126
392,24979126,24979126,24979126
393,24979126,24979126,24979126
394,24979126,24979126,24979126
395,24979126,24979126,24979126
396,24979126,24979126,24979126
397,24979126,26676334,24979126
398,24979126,24979126,24979126
399,24979126,24979126,24979126
400,24979126,24979126,24979126
401,24979126,24979126,24979126
402,24979126,24979126,24979126
403,24979126,24979126,24979126
404,24979126,24979126,24979126
405,24979126,24979126,24979126
406,24979126,24991676,24979126
407,24979126,24979126,24979126
408,24979126,24988013,24979126
409,24979126,24979126,24979126
410,24979126,24979126,24979126
411,24979126,24979126,24979126
412,24979126,24979126,24979126
413,24979126,24979126,24979126
414,24979126,24979126,24979126
415,24979126,24979126,24979126
416,24979126,24979126,24979126
417,24979126,24979126,24979126
418,24979126,24979126,24979126
419,24979126,24979126,24979126
420,24979126,24979126,24979126
421,24979126,24979126,24979126
422,24979126,24979126,24979126
423,24979126,24979126,24979126
424,24979126,24979126,24979126
425,24979126,24979126,24979126
426,24979126,24979126,24979126
427,24979126,24979126,24979126
428,24979126,24979126,24979126
429,24979126,24988013,24979126
430,24979126,24979126,24979126
431,24979126,24979126,24979126
432,24979126,24979126,24979126
433,24979126,24979126,24979126
434,24979126,24979126,24979126
435,24979126,24979126,24979126
436,24979126,24979126,24979126
437,24979126,24979126,24979126
438,24979126,24979126,24979126
439,24979126,24979126,24979126
440,24979126,24979126,24979126
441,24979126,24979126,24979126
442,24979126,24979126,24979126
443,24979126,24979126,24979126
444,24979126,24979126,24979126
445,24979126,24979126,24979126
446,24979126,24979126,24979126
447,24979126,24979126,24979126
448,24979126,24979126,24979126
449,24979126,24979126,24979126
450,24979126,24979126,24979126
451,24979126,24979126,24979126
452,24979126,24981954,24979126
453,24979126,24979126,24979126
454,24979126,24979126,24979126
455,24979126,24979126,24979126
456,24979126,24979126,24979126
457,24979126,24979126,24979126
458,24979126,24979126,24979126
459,24979126,24979126,24979126
460,24979126,24979126,24979126
461,24979126,24979126,24979126
462,24979126,24979126,24979126
463,24979126,24979126,24979126
464,24979126,24979126,24979126
465,24979126,24979126,24979126
466,24979126,24979126,24979126
467,24979126,24979126,24979126
468,24979126,24979126,24979126
469,24979126,24979126,24979126
470,24979126,24979126,24979126
471,24979126,24979126,24979126
472,24979126,24979126,24979126
473,24979126,24979126,24979126
474,24979126,24979126,24979126
475,24979126,24979126,24979126
476,24979126,24979126,24979126
477,24979126,24979126,24979126
478,24979126,24979126,24979126
479,24979126,24979126,24979126
480,24979126,24979126,24979126
481,24979126,24979126,24979126
482,24979126,24979126,24979126
483,24979126,24979126,24979126
484,24979126,24979126,24979126
485,24979126,24979126,24979126
486,24979126,24979126,24979126
487,24979126,24979126,24979126
488,24979126,27188626,24979126
489,24979126,24979126,24979126
490,24979126,24979126,24979126
491,24979126,24979126,24979126
492,24979126,24979126,24979126
493,24979126,24979126,24979126
494,24979126,27237173,24979126
495,24979126,24979126,24979126
496,24979126,24979126,24979126
497,24979126,24979126,24979126
498,24979126,24979126,24979126
499,24979126,24979126,24979126
500,24979126,24979126,24979126
501,24979126,26921807,24979126
502,24979126,24979126,24979126
503,24979126,24979126,24979126
504,24979126,24979126,24979126
505,24979126,24979126,24979126
506,24979126,24979126,24979126
507,24979126,24979126,24979126
508,24979126,24979126,24979126
509,24979126,24979126,24979126
510,24979126,24979126,24979126
511,24979126,24979126,24979126
512,24979126,24979126,24979126
513,24979126,24979126,24979126
514,24979126,24979126,24979126
515,24979126,24979126,24979126
516,24979126,24979126,24979126
517,24979126,24979126,24979126
518,24979126,25578736,24979126
519,24979126,24979126,24979126
520,24979126,24979126,24979126
521,24979126,24979126,24979126
522,24979126,24979126,24979126
523,24979126,24979126,24979126
524,24979126,24979126,24979126
525,24979126,24979126,24979126
526,24979126,24979126,24979126
527,24979126,24979126,24979126
528,24979126,24979126,24979126
529,24979126,24979126,24979126
530,24979126,24979126,24979126
531,24979126,24979126,24979126
532,24979126,24982400,24979126
533,24979126,24979126,24979126
534,24979126,24979126,24979126
535,24979126,24979126,24979126
536,24979126,24979126,24979126
537,24979126,24979126,24979126
538,24979126,24979126,24979126
539,24979126,24979126,24979126
540,24979126,24979126,24979126
541,24979126,24979126,24979126
542,24979126,24979126,24979126
543,24979126,24979126,24979126
544,24979126,24979126,24979126
545,24979126,24979126,24979126
546,24979126,24979126,24979126
547,24979126,24979126,24979126
548,24979126,24979126,24979126
549,24979126,24979126,24979126
550,24979126,24979126,24979126
551,24979126,24979126,24979126
552,24979126,24982770,24979126
553,24979126,24979126,24979126
554,24979126,24979126,24979126
555,24979126,24979126,24979126
556,24979126,24979126,24979126
557,24979126,24979126,24979126
558,24979126,25372787,24979126
559,24979126,24979126,24979126
560,24979126,24979126,24979126
561,24979126,26700591,24979126
562,24979126,24979126,24979126
563,24979126,24979126,24979126
564,24979126,24979126,24979126
565,24979126,24979126,24979126
566,24979126,27649442,24979126
567,24979126,24979126,24979126
568,24979126,24979126,24979126
569,24979126,24979126,24979126
570,24979126,24979126,24979126
571,24979126,24979126,24979126
572,24979126,24979126,24979126
573,24979126,24979126,24979126
574,24979126,24979126,24979126
575,24979126,24979126,24979126
576,24979126,24979126,24979126
577,24979126,24979126,24979126
578,24979126,24979126,24979126
579,24979126,24979126,24979126
580,24979126,24979126,24979126
581,24979126,24979126,24979126
582,24979126,24979126,24979126
583,24979126,24979126,24979126
584,24979126,24979126,24979126
585,24979126,24979126,24979126
586,24979126,24979126,24979126
587,24979126,24979126,24979126
588,24979126,24979126,24979126
589,24979126,24979126,24979126
590,24979126,24979126,24979126
591,24979126,24979126,24979126
592,24979126,24979126,24979126
593,24979126,24979126,24979126
594,24979126,24979126,24979126
595,24979126,24979126,24979126
596,24979126,24979126,24979126
597,24979126,24979126,24979126
598,24979126,24979126,24979126
599,24979126,24979126,24979126
600,24979126,24979126,24979126
601,24979126,24979126,24979126
602,24979126,24979126,24979126
603,24979126,24979126,24979126
604,24979126,24979126,24979126
605,24979126,24979126,24979126
606,24979126,24979126,24979126
607,24979126,24979126,24979126
608,24979126,24979126,24979126
609,24979126,24979126,24979126
610,24979126,24979126,24979126
611,24979126,24979126,24979126
612,24979126,24979126,24979126
613,24979126,24979126,24979126
614,24979126,24979126,24979126
615,24979126,24979126,24979126
616,24979126,24979126,24979126
617,24979126,24994795,24979126
618,24979126,24979126,24979126
619,24979126,24979126,24979126
620,24979126,24979126,24979126
621,24979126,24979126,24979126
622,24979126,24979126,24979126
623,24979126,24979126,24979126
624,24979126,24979126,24979126
625,24979126,24991676,24979126
626,24979126,24979126,24979126
627,24979126,24979126,24979126
628,24979126,24979126,24979126
629,24979126,24979126,24979126
630,24979126,24979126,24979126

Precisao,Condicao_Parada,Tempo,Melhor_Fitness
0.9312066402963819,TEMPO_ESGOTADO,9000,24979126

tamanho_populacao,k_individuos_selecao,posicoes_cruzamento,busca_local_profundidade,taxa_busca_local,taxa_cruzamento,taxa_mutacao,taxa_sobrevivencia
100,3,50,0.1,0.8,0.05,0.4
